Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
SHFL		19p13.2	AMP	1	70	1.4%	No
OR5H15		3q11.2	AMP	2	70	2.9%	No
GDI1		Xq28	AMP	2	70	2.9%	No
OTOL1		3q26.1	AMP	6	70	8.6%	No
ARHGEF26		3q25.2	AMP	4	70	5.7%	No
LINC02610		2q37.3	HOMDEL	3	70	4.3%	No
OR6K6		1q23.1	AMP	1	70	1.4%	No
PRR20D		13q21.1	HOMDEL	3	70	4.3%	No
SAC3D1		11q13.1	AMP	1	70	1.4%	No
GOLPH3L		1q21.3	AMP	1	70	1.4%	No
TM4SF20		2q36.3	HOMDEL	1	70	1.4%	No
FAM104A		17q25.1	AMP	2	70	2.9%	No
INTS10		8p21.3	HOMDEL	1	70	1.4%	No
ENTPD4		8p21.3	HOMDEL	1	70	1.4%	No
LINC01114		2q12.1	AMP	1	70	1.4%	No
LINC02891		22q11.21	AMP	1	70	1.4%	No
NEXMIF		Xq13.3	AMP	1	70	1.4%	No
IGFBP2		2q35	HOMDEL	2	70	2.9%	No
PNKD		2q35	HOMDEL	2	70	2.9%	No
LMOD3		3p14.1	HOMDEL	1	70	1.4%	No
EFCAB6-AS1		22q13.2	AMP	2	70	2.9%	No
CAPN1		11q13.1	AMP	1	70	1.4%	No
LINC00665		19q13.12	AMP	1	70	1.4%	No
NRIP1		21q11.2-q21.1	HOMDEL	1	70	1.4%	No
PRKAG2		7q36.1	HOMDEL	1	70	1.4%	No
CD70		19p13.3	HOMDEL	2	70	2.9%	Yes
OR6N1		1q23.1	AMP	1	70	1.4%	No
ATG16L1		2q37.1	HOMDEL	2	70	2.9%	No
STXBP4		17q22	AMP	1	70	1.4%	No
PEBP1		12q24.23	AMP	1	70	1.4%	No
LINC01108		6p23	HOMDEL	2	70	2.9%	No
ZNF345		19q13.12	AMP	1	70	1.4%	No
ZNF566		19q13.12	AMP	1	70	1.4%	No
RP2		Xp11.3	AMP	2	70	2.9%	No
GPR78		4p16.1	HOMDEL	1	70	1.4%	No
TLR7		Xp22.2	AMP	2	70	2.9%	No
LLGL2		17q25.1	AMP	4	70	5.7%	No
DNAH17		17q25.3	AMP	1	70	1.4%	No
SLC45A2		5p13.2	AMP	6	70	8.6%	No
USP17L29		4p16.1	HOMDEL	1	70	1.4%	No
TRIM23		5q12.3	HOMDEL	1	70	1.4%	No
MTMR2		11q21	AMP	3	70	4.3%	No
MMP10		11q22.2	AMP	6	70	8.6%	No
UGT2B11		4q13.2	AMP	1	70	1.4%	No
NAXE		1q22	AMP	1	70	1.4%	No
ZNF19		16q22.2	AMP	1	70	1.4%	No
P2RY10		Xq21.1	HOMDEL	1	70	1.4%	No
CADM3		1q23.2	AMP	2	70	2.9%	No
LINC01148		14q31.3	HOMDEL	1	70	1.4%	No
CCDC160		Xq26.2	AMP	1	70	1.4%	No
ZNF140		12q24.33	AMP	1	70	1.4%	No
SLC49A4		3q21.1	AMP	3	70	4.3%	No
ACSF3		16q24.3	HOMDEL	1	70	1.4%	No
RNF149		2q11.2	AMP	2	70	2.9%	No
IL17RD		3p14.3	HOMDEL	2	70	2.9%	No
SLC25A41		19p13.3	HOMDEL	2	70	2.9%	No
CXORF51A		Xq27.3	HOMDEL	1	70	1.4%	No
LINC01206		3q26.33	AMP	8	70	11.4%	No
RPGR		Xp11.4	AMP	1	70	1.4%	No
MTMR3		22q12.2	AMP	1	70	1.4%	No
BFAR		16p13.12	AMP	1	70	1.4%	No
KCNT1		9q34.3	HOMDEL	1	70	1.4%	No
DLEU7-AS1		13q14.3	HOMDEL	2	70	2.9%	No
USP17L1		8p23.1	HOMDEL	1	70	1.4%	No
CCDC96		4p16.1	HOMDEL	1	70	1.4%	No
ILF2		1q21.3	AMP	1	70	1.4%	No
SEMA3B		3p21.31	HOMDEL	1	70	1.4%	No
BMP15		Xp11.22	AMP	1	70	1.4%	No
MAP1LC3B2		12q24.22	AMP	1	70	1.4%	No
RNF130		5q35.3	AMP	1	70	1.4%	No
CYP4F22		19p13.12	HOMDEL	1	70	1.4%	No
CYP46A1		14q32.2	AMP	1	70	1.4%	No
NFAT5		16q22.1	AMP	1	70	1.4%	No
SERPINE2		2q36.1	HOMDEL	1	70	1.4%	No
BORA		13q21.33	HOMDEL	2	70	2.9%	No
MAML2		11q21	AMP	3	70	4.3%	Yes
PRDM11		11p11.2	HOMDEL	1	70	1.4%	No
SNAP29		22q11.21	AMP	1	70	1.4%	No
MAGEA2B		Xq28	AMP	2	70	2.9%	No
LY86		6p25.1	HOMDEL	1	70	1.4%	No
C3ORF33		3q25.31	AMP	6	70	8.6%	No
USP17L4		8p23.1	HOMDEL	1	70	1.4%	No
USP22		17p11.2	AMP	1	70	1.4%	No
THOC7-AS1		3p14.1	HOMDEL	1	70	1.4%	No
MBD3L4		19p13.2	HOMDEL	1	70	1.4%	No
STYXL2		1q24.1	AMP	1	70	1.4%	No
CATSPERZ		11q13.1	AMP	1	70	1.4%	No
CD40LG		Xq26.3	AMP	1	70	1.4%	No
N4BP2L2-IT2		13q13.1	HOMDEL	1	70	1.4%	No
STX19		3q11.2	AMP	2	70	2.9%	No
BMP1		8p21.3	HOMDEL	2	70	2.9%	No
TKTL1		Xq28	AMP	2	70	2.9%	No
BLOC1S5		6p24.3	HOMDEL	1	70	1.4%	No
IGSF9B		11q25	HOMDEL	1	70	1.4%	No
PIK3CA		3q26.32	AMP	9	70	12.9%	Yes
SRD5A1		5p15.31	AMP	3	70	4.3%	No
CLPTM1		19q13.32	AMP	4	70	5.7%	No
TBC1D30		12q14.3	AMP	1	70	1.4%	No
SLC12A7		5p15.33	AMP	3	70	4.3%	No
LINC01467		14q31.1	HOMDEL	1	70	1.4%	No
LINC00635		3q13.12	AMP	2	70	2.9%	No
SPSB4		3q23	AMP	2	70	2.9%	No
PDS5B		13q13.1	HOMDEL	1	70	1.4%	Yes
PRR20B		13q21.1	HOMDEL	3	70	4.3%	No
MAGEB18		Xp21.3	AMP	2	70	2.9%	No
GPLD1		6p22.3	HOMDEL	1	70	1.4%	No
PIM3		22q13.33	AMP	1	70	1.4%	No
LINC02097		17q24.3	AMP	2	70	2.9%	No
C7ORF50		7p22.3	AMP	1	70	1.4%	No
C5ORF49		5p15.31	AMP	4	70	5.7%	No
MAN1B1		9q34.3	HOMDEL	1	70	1.4%	No
PIK3CB		3q22.3	AMP	3	70	4.3%	Yes
STK26		Xq26.2	AMP	1	70	1.4%	No
MIR325HG		Xq13.3-q21.1	AMP	1	70	1.4%	No
PGRMC1		Xq24	AMP	1	70	1.4%	No
IL17A		6p12.2	AMP	1	70	1.4%	No
USP50		15q21.1	HOMDEL	2	70	2.9%	No
ACLY		17q21.2	HOMDEL	1	70	1.4%	No
SPTSSB		3q26.1	AMP	6	70	8.6%	No
SLC36A4		11q21	AMP	3	70	4.3%	No
HEPACAM		11q24.2	HOMDEL	1	70	1.4%	No
ANKRD45		1q25.1	AMP	1	70	1.4%	No
TMEM74		8q23.1	AMP	1	70	1.4%	No
CCDC134		22q13.2	HOMDEL	1	70	1.4%	No
SUMF1		3p26.1	HOMDEL	1	70	1.4%	No
TMEM30CP		3q12.1	AMP	3	70	4.3%	No
SULT1B1		4q13.3	AMP	1	70	1.4%	No
ANKZF1		2q35	HOMDEL	2	70	2.9%	No
TIMM29		19p13.2	AMP	1	70	1.4%	No
DOT1L		19p13.3	AMP	1	70	1.4%	Yes
HORMAD2-AS1		22q12.2	AMP	1	70	1.4%	No
C12ORF57		12p13.31	AMP	1	70	1.4%	No
CNTN4-AS2		3p26.3	HOMDEL	2	70	2.9%	No
TM7SF3		12p11.23	AMP	2	70	2.9%	No
NLGN1		3q26.31	AMP	11	70	15.7%	No
SETDB2		13q14.2	HOMDEL	3	70	4.3%	Yes
DIPK1B		9q34.3	HOMDEL	1	70	1.4%	No
AICDA		12p13.31	AMP	1	70	1.4%	No
SEC31A		4q21.22	AMP	1	70	1.4%	Yes
STRADB		2q33.1	HOMDEL	2	70	2.9%	No
GPR143		Xp22.2	AMP	2	70	2.9%	No
ZNF131		5p12	AMP	4	70	5.7%	No
LINC01470		5q33.1	AMP	1	70	1.4%	No
PDHA1		Xp22.12	AMP	2	70	2.9%	No
FTX		Xq13.2	HOMDEL	1	70	1.4%	No
KCNA1		12p13.32	AMP	1	70	1.4%	No
TEX12		11q23.1	HOMDEL	1	70	1.4%	No
HIKESHI		11q14.2	AMP	2	70	2.9%	No
CYB5D2		17p13.2	HOMDEL	1	70	1.4%	No
LINC01019		5p15.33	AMP	3	70	4.3%	No
GPR171		3q25.1	AMP	4	70	5.7%	No
C3ORF56		3q21.3	AMP	3	70	4.3%	No
CENPM		22q13.2	AMP	1	70	1.4%	No
RBMX2		Xq26.1	AMP	1	70	1.4%	No
MAPK8IP1		11p11.2	AMP	1	70	1.4%	No
G6PD		Xq28	AMP	2	70	2.9%	No
CXORF58		Xp22.11	AMP	3	70	4.3%	No
SMIM10L2B-AS1		Xq26.3	HOMDEL	1	70	1.4%	No
SNORA79		14q31.1	HOMDEL	1	70	1.4%	No
SP100		2q37.1	HOMDEL	1	70	1.4%	No
SRD5A1P1		Xq27.1	AMP	2	70	2.9%	No
RIN3		14q32.12	AMP	1	70	1.4%	No
NSD1		5q35.3	AMP	1	70	1.4%	Yes
ZNF557		19p13.2	HOMDEL	1	70	1.4%	No
KARS1		16q23.1	AMP	1	70	1.4%	No
LINC01265		5p13.1	AMP	5	70	7.1%	No
DIO2-AS1		14q31.1	AMP	1	70	1.4%	No
TRMT112		11q13.1	AMP	1	70	1.4%	No
SIM2		21q22.13	AMP	1	70	1.4%	No
BDKRB1		14q32.2	HOMDEL	1	70	1.4%	No
FGFR3		4p16.3	HOMDEL	1	70	1.4%	Yes
ZNF84-DT		12q24.33	AMP	1	70	1.4%	No
TTC9B		19q13.2	AMP	2	70	2.9%	No
NBPF18P		1q21.3	AMP	1	70	1.4%	No
PGLYRP4		1q21.3	AMP	1	70	1.4%	No
PPP3CC		8p21.3	HOMDEL	1	70	1.4%	No
HSD11B1L		19p13.3	HOMDEL	2	70	2.9%	No
LINC00380		13q31.3	HOMDEL	1	70	1.4%	No
OTUD5		Xp11.23	AMP	2	70	2.9%	No
TM4SF5		17p13.2	HOMDEL	1	70	1.4%	No
ZNF671		19q13.43	AMP	1	70	1.4%	No
IGSF10		3q25.1	AMP	4	70	5.7%	No
LSAMP-AS1		3q13.31	AMP	3	70	4.3%	No
SIPA1		11q13.1	AMP	1	70	1.4%	No
CWC15		11q21	AMP	3	70	4.3%	No
LY86-AS1		6p25.1	HOMDEL	1	70	1.4%	No
FAM83B		6p12.1	HOMDEL	1	70	1.4%	No
CD83		6p23	HOMDEL	2	70	2.9%	No
FSCN3		7q32.1	HOMDEL	1	70	1.4%	No
LARGE1		22q12.3	AMP	1	70	1.4%	No
MARCHF2		19p13.2	HOMDEL	1	70	1.4%	No
KRTAP2-4		17q21.2	HOMDEL	2	70	2.9%	No
RNF208		9q34.3	HOMDEL	1	70	1.4%	No
SEC62		3q26.2	AMP	10	70	14.3%	No
TAFA5		22q13.32	AMP	1	70	1.4%	No
SH3RF1		4q32.3-q33	HOMDEL	1	70	1.4%	No
MX1		21q22.3	AMP	1	70	1.4%	No
EREG		4q13.3	AMP	1	70	1.4%	No
SRP68		17q25.1	AMP	4	70	5.7%	No
PDE10A		6q27	HOMDEL	1	70	1.4%	No
BMF		15q15.1	HOMDEL	1	70	1.4%	No
ARHGEF26-AS1		3q25.2	AMP	4	70	5.7%	No
ZNF555		19p13.3	AMP	1	70	1.4%	No
LDLR		19p13.2	HOMDEL	1	70	1.4%	No
CCDC60		12q24.23	AMP	1	70	1.4%	No
MAFA		8q24.3	AMP	1	70	1.4%	No
MNDA		1q23.1	AMP	1	70	1.4%	No
TNFAIP2		14q32.32	HOMDEL	2	70	2.9%	No
FAAP100		17q25.3	HOMDEL	1	70	1.4%	No
CHM		Xq21.2	HOMDEL	1	70	1.4%	No
ZNF500		16p13.3	AMP	1	70	1.4%	No
OR1E1		17p13.3	HOMDEL	1	70	1.4%	No
MILR1		17q23.3	AMP	1	70	1.4%	No
SCUBE1		22q13.2	AMP	3	70	4.3%	No
ECE2		3q27.1	AMP	8	70	11.4%	No
NXPE4		11q23.2	HOMDEL	1	70	1.4%	No
OR7E156P		13q21.31	HOMDEL	3	70	4.3%	No
SLC26A11		17q25.3	HOMDEL	1	70	1.4%	No
GRIN2A		16p13.2	AMP	1	70	1.4%	Yes
RNF115		1q21.1	AMP	1	70	1.4%	No
MRTFB		16p13.12	AMP	1	70	1.4%	No
MIPOL1		14q13.3-q21.1	HOMDEL	1	70	1.4%	No
PDPR2P		16q23.1	AMP	1	70	1.4%	No
FAM72B		1p11.2	AMP	1	70	1.4%	No
INPP5E		9q34.3	HOMDEL	1	70	1.4%	No
DIRAS1		19p13.3	AMP	1	70	1.4%	No
EIF2S3		Xp22.11	AMP	3	70	4.3%	No
CPB2		13q14.13	HOMDEL	3	70	4.3%	No
PRKCD		3p21.1	HOMDEL	1	70	1.4%	No
NATD1		17p11.2	AMP	1	70	1.4%	No
RYBP		3p13	HOMDEL	1	70	1.4%	Yes
ABCB6		2q35	HOMDEL	2	70	2.9%	No
P2RY12		3q25.1	AMP	4	70	5.7%	No
SIAH3		13q14.13	HOMDEL	3	70	4.3%	No
LINC01485		5q35.2	HOMDEL	1	70	1.4%	No
FA2H		16q23.1	AMP	1	70	1.4%	No
APOC1		19q13.32	AMP	4	70	5.7%	No
ERAS		Xp11.23	AMP	2	70	2.9%	No
ITPKC		19q13.2	AMP	2	70	2.9%	No
CTAG1A		Xq28	AMP	2	70	2.9%	No
HGSNAT		8p11.21-p11.1	AMP	1	70	1.4%	No
MROH1		8q24.3	AMP	1	70	1.4%	No
ZNF567-DT		19q13.12	AMP	1	70	1.4%	No
TMED9		5q35.3	AMP	1	70	1.4%	No
GPATCH4		1q22-q23.1	AMP	1	70	1.4%	No
PCBP3		21q22.3	HOMDEL	1	70	1.4%	No
TBC1D9B		5q35.3	AMP	1	70	1.4%	No
FBXL7		5p15.1	AMP	4	70	5.7%	No
TP53I11		11p11.2	HOMDEL	1	70	1.4%	No
MCF2		Xq27.1	HOMDEL	1	70	1.4%	No
ESAM		11q24.2	HOMDEL	1	70	1.4%	No
PHF21B		22q13.31	HOMDEL	1	70	1.4%	No
DNAJB8-AS1		3q21.3	AMP	3	70	4.3%	No
RAB40B		17q25.3	HOMDEL	1	70	1.4%	No
ZNF630		Xp11.23	AMP	2	70	2.9%	No
GRIK5		19q13.2	AMP	2	70	2.9%	No
TESC		12q24.22	AMP	1	70	1.4%	No
IFNA10		9p21.3	HOMDEL	1	70	1.4%	No
SAMD4B		19q13.2	AMP	4	70	5.7%	No
APOC1P1		19q13.32	AMP	4	70	5.7%	No
ATOX1		5q33.1	AMP	1	70	1.4%	No
IFT43		14q24.3	HOMDEL	1	70	1.4%	No
LINC01587		4p16.2	AMP	1	70	1.4%	No
STAG1		3q22.3	AMP	3	70	4.3%	Yes
ITGA2		5q11.2	HOMDEL	1	70	1.4%	No
SDHAP2		3q29	AMP	9	70	12.9%	No
B3GAT1		11q25	HOMDEL	1	70	1.4%	No
ZNF844		19p13.2	HOMDEL	1	70	1.4%	No
RAB33A		Xq26.1	AMP	1	70	1.4%	No
LINC01494		2q35	HOMDEL	2	70	2.9%	No
TFAP2A-AS1		6p24.3	HOMDEL	1	70	1.4%	No
ZXDB		Xp11.21	AMP	1	70	1.4%	No
ASF1B		19p13.12	HOMDEL	1	70	1.4%	No
ATP1A2		1q23.2	AMP	1	70	1.4%	No
RAB11B		19p13.2	AMP	1	70	1.4%	No
APOC2		19q13.32	AMP	4	70	5.7%	No
PSG1		19q13.2	AMP	2	70	2.9%	No
C2CD4D-AS1		1q21.3	AMP	1	70	1.4%	No
LRRC37A3		17q24.1	AMP	1	70	1.4%	No
PLEKHM1P1		17q24.1	AMP	1	70	1.4%	No
ID1		20q11.21	AMP	2	70	2.9%	No
HLF		17q22	AMP	1	70	1.4%	Yes
FRAS1		4q21.21	AMP	1	70	1.4%	No
AK3		9p24.1	HOMDEL	1	70	1.4%	No
CCDC188		22q11.21	AMP	1	70	1.4%	No
FKBP10		17q21.2	HOMDEL	1	70	1.4%	No
AHRR		5p15.33	AMP	3	70	4.3%	No
IRAK3		12q14.3	AMP	2	70	2.9%	No
RETREG2		2q35	HOMDEL	2	70	2.9%	No
C1ORF226		1q23.3	AMP	1	70	1.4%	No
RFX1		19p13.12	HOMDEL	1	70	1.4%	No
CADM2-AS2		3p12.1	HOMDEL	1	70	1.4%	No
ATP1A3		19q13.2	AMP	2	70	2.9%	No
FZD10		12q24.33	AMP	1	70	1.4%	No
ALAS2		Xp11.21	AMP	1	70	1.4%	No
KNL1		15q15.1	HOMDEL	2	70	2.9%	Yes
TMEM106C		12q13.11	AMP	1	70	1.4%	No
DENND6B		22q13.33	AMP	1	70	1.4%	No
MRPL58		17q25.1	AMP	4	70	5.7%	No
PHC3		3q26.2	AMP	10	70	14.3%	No
PKDREJ		22q13.31	HOMDEL	1	70	1.4%	No
GABARAPL2		16q23.1	AMP	1	70	1.4%	No
LHPP		10q26.13	HOMDEL	1	70	1.4%	No
STAB1		3p21.1	HOMDEL	1	70	1.4%	No
PTTG1		5q33.3	AMP	1	70	1.4%	No
EIF1AX		Xp22.12	AMP	2	70	2.9%	Yes
FAT2		5q33.1	AMP	1	70	1.4%	No
PDHB		3p14.3	HOMDEL	1	70	1.4%	No
KRT39		17q21.2	HOMDEL	2	70	2.9%	No
TECR		19p13.12	HOMDEL	1	70	1.4%	No
MGLL		3q21.3	AMP	3	70	4.3%	No
POU5F1P3		12p13.31	AMP	1	70	1.4%	No
ALB		4q13.3	AMP	1	70	1.4%	Yes
ZNF554		19p13.3	AMP	1	70	1.4%	No
APOC4		19q13.32	AMP	4	70	5.7%	No
IL26		12q15	AMP	1	70	1.4%	No
EHHADH-AS1		3q27.2	AMP	8	70	11.4%	No
SLC38A5		Xp11.23	AMP	2	70	2.9%	No
TECTA		11q23.3	HOMDEL	1	70	1.4%	No
MROH5		8q24.3	AMP	1	70	1.4%	No
GLOD5		Xp11.23	AMP	2	70	2.9%	No
GAGE13		Xp11.23	AMP	2	70	2.9%	No
HPVC1		7p11.2	AMP	2	70	2.9%	No
LINC00395		13q21.31	HOMDEL	3	70	4.3%	No
HEG1		3q21.2	AMP	3	70	4.3%	No
ACOT13		6p22.3	HOMDEL	1	70	1.4%	No
CLEC7A		12p13.2	AMP	1	70	1.4%	No
SMARCD2		17q23.3	AMP	1	70	1.4%	No
ERBB2		17q12	AMP	3	70	4.3%	Yes
NCKAP5		2q21.2	HOMDEL	1	70	1.4%	No
FAU		11q13.1	AMP	1	70	1.4%	No
CT45A5		Xq26.3	AMP	1	70	1.4%	No
G3BP1		5q33.1	AMP	1	70	1.4%	No
RNF13		3q25.1	AMP	4	70	5.7%	No
HDAC6		Xp11.23	AMP	2	70	2.9%	No
ALCAM		3q13.11	AMP	2	70	2.9%	No
APOD		3q29	AMP	9	70	12.9%	No
LCP1		13q14.13	HOMDEL	3	70	4.3%	Yes
TMEM104		17q25.1	AMP	3	70	4.3%	No
OXLD1		17q25.3	HOMDEL	1	70	1.4%	No
CYSLTR2		13q14.2	HOMDEL	3	70	4.3%	Yes
SNORD19		3p21.1	HOMDEL	1	70	1.4%	No
RIMKLB		12p13.31	AMP	1	70	1.4%	No
MFSD11		17q25.1	AMP	2	70	2.9%	No
LINC02525		6p25.2	HOMDEL	1	70	1.4%	No
EPHA6		3q11.2	AMP	2	70	2.9%	No
FAF2		5q35.2	AMP	1	70	1.4%	No
TMPRSS4		11q23.3	HOMDEL	1	70	1.4%	No
BLOC1S6		15q21.1	HOMDEL	2	70	2.9%	No
LINC02447		4p16.1	HOMDEL	1	70	1.4%	No
SQOR		15q21.1	HOMDEL	2	70	2.9%	No
IRF2BPL		14q24.3	HOMDEL	1	70	1.4%	No
GRIA4		11q22.3	HOMDEL	1	70	1.4%	No
RUBCN		3q29	AMP	9	70	12.9%	No
TNFSF9		19p13.3	HOMDEL	2	70	2.9%	No
ABCD1		Xq28	AMP	2	70	2.9%	No
APOE		19q13.32	AMP	4	70	5.7%	No
RASSF8-AS1		12p12.1	AMP	1	70	1.4%	No
BPIFB1		20q11.21	AMP	1	70	1.4%	No
WDR73		15q25.2	AMP	1	70	1.4%	No
AMN		14q32.32	HOMDEL	2	70	2.9%	No
SNORD114-2		14q32.31	HOMDEL	1	70	1.4%	No
MAGEB6		Xp21.3	AMP	2	70	2.9%	No
IQCJ-SCHIP1		3q25.32-q25.33	AMP	6	70	8.6%	No
CHRD		3q27.1	AMP	8	70	11.4%	No
SMOC2		6q27	AMP	1	70	1.4%	No
KLHL4		Xq21.31	HOMDEL	1	70	1.4%	No
AZU1		19p13.3	HOMDEL	3	70	4.3%	No
ATP5MGL		22q13.2	HOMDEL	1	70	1.4%	No
AJM1		9q34.3	HOMDEL	1	70	1.4%	No
ZNF555		19p13.3	HOMDEL	2	70	2.9%	No
STK32C		10q26.3	HOMDEL	1	70	1.4%	No
PRX		19q13.2	AMP	2	70	2.9%	No
INSL6		9p24.1	HOMDEL	1	70	1.4%	No
CCDC138		2q13	AMP	1	70	1.4%	No
THSD1		13q14.3	HOMDEL	2	70	2.9%	No
ARMC7		17q25.1	AMP	4	70	5.7%	No
CLEC2B		12p13.31	AMP	1	70	1.4%	No
ZMYND15		17p13.2	HOMDEL	1	70	1.4%	No
GCSIR		2q37.1	HOMDEL	2	70	2.9%	No
ABI2		2q33.2	HOMDEL	3	70	4.3%	No
LINC02085		3q12.3	AMP	3	70	4.3%	No
OR7D4		19p13.2	HOMDEL	1	70	1.4%	No
DUSP28		2q37.3	HOMDEL	2	70	2.9%	No
ZFP30		19q13.12	AMP	1	70	1.4%	No
DENND5B		12p11.21	AMP	1	70	1.4%	No
HJV		1q21.1	AMP	1	70	1.4%	No
COX11		17q22	AMP	1	70	1.4%	No
OR1D2		17p13.3	HOMDEL	1	70	1.4%	No
TBC1D10A		22q12.2	AMP	1	70	1.4%	No
RTL3		Xq21.1	HOMDEL	1	70	1.4%	No
LINC02171		4p16.3	HOMDEL	1	70	1.4%	No
SPIN3		Xp11.21	AMP	1	70	1.4%	No
ADGRG2		Xp22.13	AMP	2	70	2.9%	No
PDCD6		5p15.33	AMP	3	70	4.3%	No
RLIM		Xq13.2	AMP	1	70	1.4%	No
FAAH2		Xp11.21	AMP	1	70	1.4%	No
USP17L3		8p23.1	HOMDEL	1	70	1.4%	No
DYNLT3		Xp11.4	AMP	1	70	1.4%	No
CPNE7		16q24.3	HOMDEL	1	70	1.4%	No
WNT5A		3p14.3	HOMDEL	1	70	1.4%	No
CTHRC1		8q22.3	AMP	1	70	1.4%	No
MAEL		1q24.1	AMP	1	70	1.4%	No
EOGT		3p14.1	HOMDEL	1	70	1.4%	No
MSL3P1		2q37.1	HOMDEL	2	70	2.9%	No
RNF44		5q35.2	AMP	1	70	1.4%	No
TBC1D3		17q12	AMP	1	70	1.4%	No
ITGA10		1q21.1	AMP	1	70	1.4%	No
PER2		2q37.3	HOMDEL	3	70	4.3%	No
SPANXN4		Xq27.3	AMP	1	70	1.4%	No
ZGLP1		19p13.2	AMP	1	70	1.4%	No
TRAPPC13		5q12.3	HOMDEL	1	70	1.4%	No
DYNLT2		6q27	AMP	1	70	1.4%	No
PPP4R4		14q32.2	AMP	1	70	1.4%	No
LPP-AS2		3q27.3	AMP	8	70	11.4%	No
RUFY4		2q35	HOMDEL	2	70	2.9%	No
RBX1		22q13.2	AMP	1	70	1.4%	No
PFN3		5q35.3	AMP	1	70	1.4%	No
SHISAL1		22q13.31	HOMDEL	1	70	1.4%	No
UBA1		Xp11.3	AMP	2	70	2.9%	No
GAST		17q21.2	HOMDEL	1	70	1.4%	No
ERBIN		5q12.3	HOMDEL	1	70	1.4%	No
PCDH8		13q14.3	HOMDEL	2	70	2.9%	No
AKAP13		15q25.3	AMP	1	70	1.4%	No
MEF2A		15q26.3	AMP	1	70	1.4%	No
SUMO1		2q33.1	HOMDEL	2	70	2.9%	No
CLEC1A		12p13.2	AMP	1	70	1.4%	No
IKBKG		Xq28	AMP	2	70	2.9%	No
MECP2		Xq28	AMP	2	70	2.9%	No
PLAC1		Xq26.3	AMP	1	70	1.4%	No
NDOR1		9q34.3	HOMDEL	1	70	1.4%	No
MIA2-AS1		14q21.1	AMP	1	70	1.4%	No
ZNF529		19q13.12	AMP	1	70	1.4%	No
ZNF440		19p13.2	AMP	1	70	1.4%	No
ZDHHC22		14q24.3	HOMDEL	1	70	1.4%	No
UGT1A7		2q37.1	HOMDEL	2	70	2.9%	No
ETV1		7p21.2	HOMDEL	1	70	1.4%	Yes
LINC02389		12q14.3	AMP	1	70	1.4%	No
MAPK8IP1		11p11.2	HOMDEL	1	70	1.4%	No
PARVG		22q13.31	AMP	3	70	4.3%	No
LINC00501		3q26.32	AMP	10	70	14.3%	No
SNORA32		11q21	AMP	2	70	2.9%	No
SNORD76		1q25.1	AMP	1	70	1.4%	No
LRIG1		3p14.1	HOMDEL	1	70	1.4%	No
PPBPP2		4q13.3	AMP	1	70	1.4%	No
HIGD2A		5q35.2	AMP	1	70	1.4%	No
L3MBTL2		22q13.2	AMP	1	70	1.4%	No
EFCAB6		22q13.2-q13.31	AMP	3	70	4.3%	No
NUP50		22q13.31	AMP	2	70	2.9%	No
LINC01986		3p26.3	HOMDEL	2	70	2.9%	No
CLEC1B		12p13.31-p13.2	AMP	1	70	1.4%	No
MRPL12		17q25.3	HOMDEL	1	70	1.4%	No
TUBGCP6		22q13.33	HOMDEL	2	70	2.9%	No
SLAMF6		1q23.2-q23.3	AMP	1	70	1.4%	No
ENOX1		13q14.11	HOMDEL	3	70	4.3%	No
ELF1		13q14.11	HOMDEL	2	70	2.9%	No
UBE2A		Xq24	AMP	1	70	1.4%	No
RNFT1-DT		17q23.1	AMP	1	70	1.4%	No
TBRG1		11q24.2	HOMDEL	1	70	1.4%	No
SNORD75		1q25.1	AMP	1	70	1.4%	No
NTAQ1		8q24.13	AMP	1	70	1.4%	No
NKX2-5		5q34	AMP	1	70	1.4%	No
GRINA		8q24.3	AMP	1	70	1.4%	No
ALDH5A1		6p22.3	HOMDEL	1	70	1.4%	No
AMH		19p13.3	HOMDEL	3	70	4.3%	No
RNFT1		17q23.1	AMP	1	70	1.4%	No
KIRREL3-AS2		11q24.2	HOMDEL	2	70	2.9%	No
CD44		11p13	AMP	2	70	2.9%	No
LINC00221		14q32.33	HOMDEL	1	70	1.4%	No
DPYSL4		10q26.3	HOMDEL	1	70	1.4%	No
KCNJ1		11q24.3	HOMDEL	1	70	1.4%	No
LYPLA2P2		19p13.2	AMP	1	70	1.4%	No
NPTX1		17q25.3	HOMDEL	1	70	1.4%	No
CC2D1A		19p13.12	HOMDEL	1	70	1.4%	No
TAGLN		11q23.3	HOMDEL	1	70	1.4%	No
ATP7B		13q14.3	HOMDEL	2	70	2.9%	No
ANHX		12q24.33	AMP	1	70	1.4%	No
SNORD114-29		14q32.31	HOMDEL	1	70	1.4%	No
EIF5A2		3q26.2	AMP	10	70	14.3%	No
NOMO3		16p13.11	AMP	1	70	1.4%	No
LINC02026		3q29	AMP	10	70	14.3%	No
SNORD78		1q25.1	AMP	1	70	1.4%	No
SPANXA1		Xq27.2	AMP	1	70	1.4%	No
DGLUCY		14q32.11	AMP	1	70	1.4%	No
TBC1D3H		17q12	AMP	1	70	1.4%	No
TREX2		Xq28	AMP	2	70	2.9%	No
MBD3		19p13.3	HOMDEL	3	70	4.3%	No
SH2D3A		19p13.3	HOMDEL	1	70	1.4%	No
